1930	32.82000	32.82000	32.82000	1
1940	0.00000	0.00000	0.00000	2
1950	7.56000	18.01000	34.31500	4
1960	47.30000	82.43333	100.00000	3
1970	0.00000	7.30333	21.91000	3
1980	0.00000	2.99778	8.44000	9
1990	0.75700	10.99800	26.51400	20
2000	5.14348	10.43235	17.46369	49
2010	6.34166	10.61872	15.81875	74
2020	7.81896	13.52205	20.88360	39
