movie_id	year	id	character_name	actor_name	actor_imdb	gender	role	importance	seconds
a.boy.named.cha_tt0064107	1969	Charlie_Brown	Charlie_Brown		nm0730435	male	protagonist		2450.98
a.boy.named.cha_tt0064107	1969	Linus_Van_Pelt	Linus_Van_Pelt		nm0318537	male	protagonist		1231.08
a.boy.named.cha_tt0064107	1969	Lucy_Van_Pelt	Lucy_Van_Pelt		nm0272244	female	antagonist		998.22
a.boy.named.cha_tt0064107	1969	Schroeder	Schroeder		nm0679568	male			460.05
a.boy.named.cha_tt0064107	1969	Frieda	Frieda		nm0578883	female			119.08
a.boy.named.cha_tt0064107	1969	Violet_Gray	Violet_Gray		nm0022817	female	antagonist		297.47
a.boy.named.cha_tt0064107	1969	Patty	Patty		nm0238741	female	antagonist		485.49
a.boy.named.cha_tt0064107	1969	Pig_Pen	Pig_Pen		nm0002211	male			36.50
a.boy.named.cha_tt0064107	1969	Sally_Brown	Sally_Brown		nm0838060	unknown			178.39
a.boy.named.cha_tt0064107	1969	Snoopy	Snoopy		nm0006837	male	protagonist		356.32
a.boy.named.cha_tt0064107	1969	3rd_Boy	3rd_Boy		nm0679569	unknown			33.08
a.boy.named.cha_tt0064107	1969	2nd_Boy	2nd_Boy		nm0136931	unknown			13.89
a.bugs.life_tt0120623	1998	Princess_Atta	Princess_Atta		nm0000506	female	protagonist		302.80
a.bugs.life_tt0120623	1998	Dot	Dot		nm0659363	female	protagonist		1062.48
a.bugs.life_tt0120623	1998	Flik	Flik		nm0004929	male	protagonist		108.32
a.bugs.life_tt0120623	1998	Mr._Soil	Mr._Soil		nm0001522	male			792.17
a.bugs.life_tt0120623	1998	Doctor_Flora	Doctor_Flora		nm0566052	female			352.02
a.bugs.life_tt0120623	1998	Cornelius	Cornelius		nm0652250	male			133.26
a.bugs.life_tt0120623	1998	Queen	Queen		nm0226887	female	protagonist		247.71
a.bugs.life_tt0120623	1998	Rosie	Rosie		nm0001372	female			333.33
a.bugs.life_tt0120623	1998	Francis	Francis		nm0001459	male			392.14
a.bugs.life_tt0120623	1998	Loco	Loco			unknown			119.16
a.bugs.life_tt0120623	1998	Axel	Axel		nm0348562	male			147.36
a.bugs.life_tt0120623	1998	Molt	Molt		nm0454236	male	antagonist		115.99
a.bugs.life_tt0120623	1998	P.T._Flea	P.T._Flea		nm0001652	male			51.80
a.bugs.life_tt0120623	1998	Hopper	Hopper		nm0000228	male	antagonist		258.80
a.bugs.life_tt0120623	1998	Harry_Mosquito	Harry_Mosquito		nm0120309	male			26.19
a.bugs.life_tt0120623	1998	Gypsy	Gypsy		nm0001404	female			318.44
a.bugs.life_tt0120623	1998	Dim	Dim		nm0004951	male			103.02
a.bugs.life_tt0120623	1998	Fly_Brother_#1	Fly_Brother_#1			unknown			26.36
a.bugs.life_tt0120623	1998	Thud	Thud		nm0029460	male			27.44
a.bugs.life_tt0120623	1998	Manny	Manny		nm0364893	male			239.91
a.bugs.life_tt0120623	1998	Tuck_and_Roll	Tuck_and_Roll		nm0574540	male			195.45
a.christmas.car_tt1067106	2009	Ebenezer_Scrooge	Ebenezer_Scrooge		nm0000120	male	protagonist		1488.24
a.christmas.car_tt1067106	2009	Funerary_Undertaker	Funerary_Undertaker		nm0884313	male			62.04
a.christmas.car_tt1067106	2009	Undertaker's_Apprentice	Undertaker's_Apprentice		nm0754512	male			60.84
a.christmas.car_tt1067106	2009	Caroline	Caroline		nm0557739	female			38.60
a.christmas.car_tt1067106	2009	Tiny_Tim	Tiny_Tim		nm2452327	male	protagonist		115.08
a.christmas.car_tt1067106	2009	Scrooge_as_a_Teenage_Boy	Scrooge_as_a_Teenage_Boy			unknown			57.76
a.christmas.car_tt1067106	2009	Want_Woman	Want_Woman		nm0719444	unknown			14.32
a.christmas.car_tt1067106	2009	Mrs._Cratchit	Mrs._Cratchit		nm0544334	female			170.16
a.christmas.car_tt1067106	2009	Belinda_Cratchit	Belinda_Cratchit		nm0703939	female			113.24
a.christmas.car_tt1067106	2009	Bob_Cratchit	Bob_Cratchit		nm0000198	male	protagonist		286.76
a.christmas.car_tt1067106	2009	Fred's_Wife	Fred's_Wife		nm0366667	female			39.60
a.christmas.car_tt1067106	2009	Want_Girl	Want_Girl		nm1767820	female			13.28
a.christmas.car_tt1067106	2009	Caroline's_Husband	Caroline's_Husband		nm0089485	male			29.92
a.christmas.car_tt1067106	2009	Portly_Gentleman	Portly_Gentleman		nm0000144	male			83.04
a.christmas.car_tt1067106	2009	Fat_Cook	Fat_Cook		nm0391327	male			6.68
a.christmas.car_tt1067106	2009	Ignorance_Man	Ignorance_Man		nm0398473	unknown			5.84
a.christmas.car_tt1067106	2009	Fred	Fred		nm0000147	male	protagonist		196.00
a.christmas.car_tt1067106	2009	Scrooge_as_a_Young_Man	Scrooge_as_a_Young_Man		nm0000120	male			103.24
a.christmas.car_tt1067106	2009	Fred's_Sister-in-Law	Fred's_Sister-in-Law		nm0055444	female			72.64
a.christmas.car_tt1067106	2009	Scrooge_as_a_Middle-Aged_Man	Scrooge_as_a_Middle-Aged_Man		nm0000120	male			35.44
a.christmas.car_tt1067106	2009	Fezziwig	Fezziwig		nm0001364	male			45.92
a.christmas.car_tt1067106	2009	Business_Man_2	Business_Man_2		nm0085860	male			29.00
a.christmas.car_tt1067106	2009	Jacob_Marley	Jacob_Marley		nm0000198	male	protagonist		157.96
a.christmas.car_tt1067106	2009	Mrs._Fezziwig	Mrs._Fezziwig		nm0055444	female			20.56
a.christmas.car_tt1067106	2009	Ghost_of_Christmas_Past	Ghost_of_Christmas_Past		nm0000120	male	protagonist		192.80
a.christmas.car_tt1067106	2009	Belle	Belle		nm0000705	female			103.08
a.christmas.car_tt1067106	2009	Ghost_of_Christmas_Present	Ghost_of_Christmas_Present		nm0000120	male	protagonist		154.80
a.christmas.car_tt1067106	2009	Ignorance_Boy	Ignorance_Boy		nm2452327	male			9.40
a.christmas.car_tt1067106	2009	Mrs._Dilber	Mrs._Dilber		nm0001217	female			55.68
a.goofy.movie_tt0113198	1995	Max_Goof	Max_Goof		nm0005189	male	protagonist		1862.23
a.goofy.movie_tt0113198	1995	Roxanne	Roxanne		nm0005192	female	protagonist		331.46
a.goofy.movie_tt0113198	1995	Miss_Maples	Miss_Maples		nm0941506	female			63.94
a.goofy.movie_tt0113198	1995	Goofy	Goofy		nm0267724	male	protagonist		1258.05
a.goofy.movie_tt0113198	1995	Goth_Girls	Goth_Girls			unknown			58.47
a.goofy.movie_tt0113198	1995	Powerline	Powerline		nm0004796	male			63.77
a.goofy.movie_tt0113198	1995	Lisa	Lisa		nm0113935	female			53.22
a.goofy.movie_tt0113198	1995	P.J.	P.J.		nm0667326	male	protagonist		197.66
a.goofy.movie_tt0113198	1995	Nerdy_kid	Nerdy_kid			unknown			24.98
a.goofy.movie_tt0113198	1995	Stacey	Stacey		nm0001883	female			75.95
a.goofy.movie_tt0113198	1995	Bobby_Zimuruski	Bobby_Zimuruski			male	protagonist		145.19
a.goofy.movie_tt0113198	1995	Bigfoot	Bigfoot		nm0919798	male	antagonist		69.69
a.goofy.movie_tt0113198	1995	Pete	Pete		nm0191906	male	antagonist		230.90
a.goofy.movie_tt0113198	1995	Roxanne's_Father	Roxanne's_Father			male			12.05
a.goofy.movie_tt0113198	1995	Lester_the_Possum	Lester_the_Possum		nm0510674	male			24.86
abominable_tt6324278	2019	Dr._Zara	Dr._Zara		nm0005299	female	antagonist		379.09
abominable_tt6324278	2019	Teenage_Girl_#2	Teenage_Girl_#2		nm3174887	unknown			35.04
abominable_tt6324278	2019	Mei	Mei		nm2800003	female			134.26
abominable_tt6324278	2019	Teenage_Girl_#1	Teenage_Girl_#1		nm2374936	unknown			49.59
abominable_tt6324278	2019	Goon_Leader	Goon_Leader		nm0226206	unknown	antagonist		242.20
abominable_tt6324278	2019	Everest	Everest		nm1660488	male	protagonist		931.93
abominable_tt6324278	2019	Peng	Peng		nm5294965	male	protagonist		808.85
abominable_tt6324278	2019	Van_Driver	Van_Driver		nm0222175	male			33.70
abominable_tt6324278	2019	Female_Customer	Female_Customer		nm2374936	unknown			32.12
abominable_tt6324278	2019	Merchant	Merchant		nm0157312	male			5.92
abominable_tt6324278	2019	Jin	Jin		nm5529735	male	protagonist		976.44
abominable_tt6324278	2019	Nai_Nai	Nai_Nai		nm0157796	female			150.86
abominable_tt6324278	2019	Yi	Yi		nm4032297	female	protagonist		1782.20
abominable_tt6324278	2019	Boy's_Mom	Boy's_Mom		nm2374936	unknown			6.92
abominable_tt6324278	2019	Dock_Worker	Dock_Worker		nm0401235	female			2.42
abominable_tt6324278	2019	Teenage_Boy	Teenage_Boy		nm3419526	unknown			30.61
abominable_tt6324278	2019	Burnish	Burnish		nm0412850	male	antagonist		317.11
abominable_tt6324278	2019	Goons	Goons		nm0659004	unknown			74.28
abominable_tt6324278	2019	Jin_Impersonator	Jin_Impersonator		nm0152059	male			5.09
abominable_tt6324278	2019	Yak_Herder	Yak_Herder		nm0393222	male			11.51
addams.family.2_tt11125620	2021	Dorky_Girl	Dorky_Girl		nm2236836	female			4.80
addams.family.2_tt11125620	2021	Cyrus_Strange	Cyrus_Strange		nm0352778	male	antagonist		433.06
addams.family.2_tt11125620	2021	Dorky_Boy	Dorky_Boy		nm4232585	male			38.37
addams.family.2_tt11125620	2021	Girl_on_Beach	Girl_on_Beach		nm2236836	female			107.23
addams.family.2_tt11125620	2021	Proposing_Girl	Proposing_Girl		nm2010454	unknown			17.39
addams.family.2_tt11125620	2021	Girl_in_Water	Girl_in_Water		nm1057696	female			28.03
addams.family.2_tt11125620	2021	Gomez_Addams	Gomez_Addams		nm1209966	male	protagonist		979.89
addams.family.2_tt11125620	2021	Pugsley_Addams	Pugsley_Addams		nm9937520	male	protagonist		450.49
addams.family.2_tt11125620	2021	Texas_Lady	Texas_Lady		nm4171388	female			39.00
addams.family.2_tt11125620	2021	Morticia_Addams	Morticia_Addams		nm0000234	female	protagonist		858.61
addams.family.2_tt11125620	2021	Book_Girl	Book_Girl		nm0695497	female			69.69
addams.family.2_tt11125620	2021	Jerk_on_Beach	Jerk_on_Beach		nm2010454	unknown			40.00
addams.family.2_tt11125620	2021	Peggy	Peggy		nm0695497	female			84.13
addams.family.2_tt11125620	2021	Volcano_Kid	Volcano_Kid		nm0695497	female			55.39
addams.family.2_tt11125620	2021	Miss_Lurleen	Miss_Lurleen		nm4171388	female			45.30
addams.family.2_tt11125620	2021	Pageant_Lady	Pageant_Lady		nm4171388	female			49.05
addams.family.2_tt11125620	2021	Festival_Kids	Festival_Kids			unknown			64.52
addams.family.2_tt11125620	2021	Wednesday_Addams	Wednesday_Addams		nm1631269	female	protagonist		973.85
addams.family.2_tt11125620	2021	Uncle_Fester	Uncle_Fester		nm1802209	male	protagonist		463.50
addams.family.2_tt11125620	2021	Ophelia	Ophelia		nm0473873	female			81.33
addams.family.2_tt11125620	2021	Madison	Madison		nm2236836	female			13.68
addams.family.2_tt11125620	2021	Granny	Granny		nm0000541	female			95.14
addams.family.2_tt11125620	2021	Lurch	Lurch		nm0970447	male	protagonist		254.09
addams.family.2_tt11125620	2021	Mr._Mustela	Mr._Mustela		nm0001728	male	antagonist		77.49
addams.family.2_tt11125620	2021	Pongo	Pongo		nm0263252	unknown	antagonist		62.60
addams.family.2_tt11125620	2021	Corny_Girl	Corny_Girl		nm12986287	unknown			29.32
addams.family.2_tt11125620	2021	Merch_Guy	Merch_Guy		nm4056962	unknown			12.01
addams.family.2_tt11125620	2021	Truck_Driver	Truck_Driver		nm2010454	unknown			2.13
addams.family.2_tt11125620	2021	Big_Bad_Ronny	Big_Bad_Ronny		nm2273205	male			47.63
addams.family_tt1620981	2019	Morticia_Addams	Morticia_Addams		nm0000234	female	protagonist		898.48
addams.family_tt1620981	2019	Character_1	Character_1			unknown			97.43
addams.family_tt1620981	2019	Layla	Layla		nm2962353	female			187.31
addams.family_tt1620981	2019	Great_Auntie_Sloom	Great_Auntie_Sloom		nm0507338	female			85.29
addams.family_tt1620981	2019	Priest	Priest		nm0970447	male			59.56
addams.family_tt1620981	2019	Gomez_Addams	Gomez_Addams		nm1209966	male	protagonist		956.66
addams.family_tt1620981	2019	Norman_Pickering	Norman_Pickering		nm0005558	male			101.18
addams.family_tt1620981	2019	Granny	Granny		nm0000541	female			240.57
addams.family_tt1620981	2019	Uncle_Fester	Uncle_Fester		nm1802209	male	protagonist		418.29
addams.family_tt1620981	2019	Parker_Needler	Parker_Needler		nm3220568	female	protagonist		269.19
addams.family_tt1620981	2019	Candi_the_Barista	Candi_the_Barista		nm5700898	female			56.51
addams.family_tt1620981	2019	Lurch	Lurch		nm0970447	male			284.78
addams.family_tt1620981	2019	Wednesday_Addams	Wednesday_Addams		nm1631269	female	protagonist		625.79
addams.family_tt1620981	2019	Pugsley	Pugsley		nm6016511	male	protagonist		473.22
addams.family_tt1620981	2019	Trudy_Pickering	Trudy_Pickering		nm0923909	female			58.98
addams.family_tt1620981	2019	Margaux_Needler	Margaux_Needler		nm0005049	female	antagonist		468.72
addams.family_tt1620981	2019	Glenn	Glenn		nm4270695	male			148.02
addams.family_tt1620981	2019	Bethany	Bethany		nm5104090	female	antagonist		110.28
addams.family_tt1620981	2019	Dr._Flambe	Dr._Flambe		nm0970447	male			17.68
addams.family_tt1620981	2019	Denise	Denise		nm0305083	female			119.58
addams.family_tt1620981	2019	Mitch	Mitch		nm1025419	unknown			14.89
addams.family_tt1620981	2019	Ms._Gravely	Ms._Gravely		nm1143722	female			44.34
addams.family_tt1620981	2019	Kayla	Kayla		nm2962353	female			63.06
addams.family_tt1620981	2019	Cousin_Itt	Cousin_Itt		nm0004879	male			7.59
aladdin_tt0103639	1992	Peddler	Peddler		nm0000245	male			73.28
aladdin_tt0103639	1992	Gazeem	Gazeem		nm0012121	male			49.01
aladdin_tt0103639	1992	Jafar	Jafar		nm0293455	male	antagonist		560.10
aladdin_tt0103639	1992	Iago	Iago		nm0331906	male	antagonist		291.63
aladdin_tt0103639	1992	Aladdin	Aladdin		nm0918334	male	protagonist		1482.36
aladdin_tt0103639	1992	Cave_of_Wonders	Cave_of_Wonders		nm0919798	male			25.65
aladdin_tt0103639	1992	Royal_Guards_(Aladdin)	Royal_Guards_(Aladdin)			male	antagonist		131.38
aladdin_tt0103639	1992	Harem_Girls	Harem_Girls		nm0220635	female			29.95
aladdin_tt0103639	1992	Abu	Abu		nm0919798	male	protagonist		423.88
aladdin_tt0103639	1992	Jasmine	Jasmine		nm0488306	female	protagonist		830.12
aladdin_tt0103639	1992	Elephant_Abu	Elephant_Abu		nm0919798	male			38.96
aladdin_tt0103639	1992	Sultan	Sultan		nm0780528	male	protagonist		347.60
aladdin_tt0103639	1992	Rajah	Rajah		nm0919798	male			98.93
aladdin_tt0103639	1992	Farouk	Farouk		nm0191906	male			38.46
aladdin_tt0103639	1992	Genie	Genie		nm0000245	male	protagonist		528.82
alice.in.wonder_tt0043274	1951	Cards	Cards		nm0054036	male			126.58
alice.in.wonder_tt0043274	1951	White_Rabbit	White_Rabbit		nm0859892	male			177.01
alice.in.wonder_tt0043274	1951	Alice	Alice		nm0064607	female	protagonist		1455.37
alice.in.wonder_tt0043274	1951	Bill_the_Lizard	Bill_the_Lizard		nm0340606	male			39.71
alice.in.wonder_tt0043274	1951	Carpenter	Carpenter		nm0641729	male			96.47
alice.in.wonder_tt0043274	1951	March_Hare	March_Hare		nm0173160	male			160.54
alice.in.wonder_tt0043274	1951	The_Walrus_and_the_Carpenter	The_Walrus_and_the_Carpenter			male			141.47
alice.in.wonder_tt0043274	1951	Mad_Hatter	Mad_Hatter		nm0943956	male			235.61
alice.in.wonder_tt0043274	1951	Cheshire_Cat	Cheshire_Cat		nm0001359	male			152.65
alice.in.wonder_tt0043274	1951	Tweedle_Dee_and_Tweedle_Dum	Tweedle_Dee_and_Tweedle_Dum			unknown			139.10
alice.in.wonder_tt0043274	1951	Queen_of_Hearts	Queen_of_Hearts		nm0271658	female	antagonist		245.75
alice.in.wonder_tt0043274	1951	Flamingos	Flamingos		nm0173416	male			33.87
alice.in.wonder_tt0043274	1951	Alice's_Sister	Alice's_Sister		nm0029456	female			40.67
alice.in.wonder_tt0043274	1951	Dinah	Dinah			female			82.29
alice.in.wonder_tt0043274	1951	The_Doorknob	The_Doorknob		nm0444012	male			77.83
alice.in.wonder_tt0043274	1951	Caucus_Race_Animals	Caucus_Race_Animals			unknown			69.61
alice.in.wonder_tt0043274	1951	Dodo	Dodo		nm0859892	male			75.95
alice.in.wonder_tt0043274	1951	Hammer_and_Pencil_Birds	Hammer_and_Pencil_Birds			unknown			25.57
alice.in.wonder_tt0043274	1951	Caterpillar	Caterpillar		nm0370821	male			99.97
alice.in.wonder_tt0043274	1951	Curious_Oysters	Curious_Oysters		nm0641729	male			45.92
alice.in.wonder_tt0043274	1951	Dormouse	Dormouse		nm0531763	male			29.28
alice.in.wonder_tt0043274	1951	King_of_Hearts	King_of_Hearts		nm0873790	male	antagonist		67.19
alvin.and.the.c_tt0952640	2007	Alvin	Alvin		nm0519043	male	protagonist		806.26
alvin.and.the.c_tt0952640	2007	Simon	Simon		nm1131557	male	protagonist		588.71
alvin.and.the.c_tt0952640	2007	Theodore	Theodore		nm0565366	male	protagonist		721.43
alvin.and.the.c_tt0952640	2007	Dave	Dave						1791.87
alvin.and.the.c_tt0952640	2007	Claire_Wilson	Claire_Wilson						240.74
alvin.and.the.c_tt0952640	2007	Character_1	Character_1						142.39
alvin.and.the.c_tt0952640	2007	Ian	Ian						671.17
alvin.and.the.c_tt0952640	2007	Character_2	Character_2						84.58
alvin.and.the.c_tt0952640	2007	Character_3	Character_3						21.98
alvin.and.the.c_tt0952640	2007	0.NOTAFACE	0.NOTAFACE						10.09
alvin.and.the.c_tt1231580	2009	Human_Character_2	Human_Character_2						699.82
alvin.and.the.c_tt1231580	2009	Alvin	Alvin		nm0519043	male	protagonist		1046.50
alvin.and.the.c_tt1231580	2009	Human_character_6	Human_character_6						226.81
alvin.and.the.c_tt1231580	2009	Theodore	Theodore		nm0565366	male	protagonist		816.86
alvin.and.the.c_tt1231580	2009	Becca_Kingston	Becca_Kingston						171.42
alvin.and.the.c_tt1231580	2009	Human_character_4	Human_character_4						156.41
alvin.and.the.c_tt1231580	2009	Human_character_8	Human_character_8						73.24
alvin.and.the.c_tt1231580	2009	Simon	Simon		nm1131557	male	protagonist		950.37
alvin.and.the.c_tt1231580	2009	Brittany	Brittany		nm0000775	female	protagonist		492.91
alvin.and.the.c_tt1231580	2009	Eleanor	Eleanor		nm0688132	female	protagonist		427.84
alvin.and.the.c_tt1231580	2009	Human_character_3	Human_character_3						286.33
alvin.and.the.c_tt1231580	2009	Dave	Dave						44.13
alvin.and.the.c_tt1231580	2009	Human_character_1	Human_character_1						463.05
alvin.and.the.c_tt1231580	2009	Human_Character_5	Human_Character_5						181.64
alvin.and.the.c_tt1231580	2009	0.NOTAFACE	0.NOTAFACE						31.07
alvin.and.the.c_tt1231580	2009	Ian	Ian						533.32
alvin.and.the.c_tt1231580	2009	Human_character_7	Human_character_7						66.98
alvin.and.the.c_tt1231580	2009	Jeanette	Jeanette		nm0267506	female	protagonist		365.11
alvin.and.the.c_tt1615918	2011	Dave	Dave						808.10
alvin.and.the.c_tt1615918	2011	Brittany	Brittany		nm0000775	female	protagonist		749.21
alvin.and.the.c_tt1615918	2011	Elanor	Elanor		nm0688132	female	protagonist		542.21
alvin.and.the.c_tt1615918	2011	Jeanette	Jeanette		nm0267506	female	protagonist		705.62
alvin.and.the.c_tt1615918	2011	Simon	Simon		nm1131557	male	protagonist		813.52
alvin.and.the.c_tt1615918	2011	Theodore	Theodore		nm0565366	male	protagonist		584.67
alvin.and.the.c_tt1615918	2011	Alvin	Alvin		nm0519043	male	protagonist		1045.50
alvin.and.the.c_tt1615918	2011	Ian	Ian						288.50
alvin.and.the.c_tt1615918	2011	Zoe	Zoe						423.59
alvin.and.the.c_tt1615918	2011	Character_2	Character_2						33.53
alvin.and.the.c_tt1615918	2011	Spalding_Basketball	Spalding_Basketball			unknown			32.28
alvin.and.the.c_tt1615918	2011	0.NOTAFACE	0.NOTAFACE			unknown			5.84
an.american.tai_tt0090633	1986	Papa_Mousekewitz	Papa_Mousekewitz		nm0675490	male	protagonist		387.35
an.american.tai_tt0090633	1986	Mama_Mousekewitz	Mama_Mousekewitz		nm0948361	female	protagonist		100.53
an.american.tai_tt0090633	1986	Henri	Henri		nm0001626	male	protagonist		120.09
an.american.tai_tt0090633	1986	Fievel_Mousekewitz	Fievel_Mousekewitz		nm0322064	male	protagonist		970.04
an.american.tai_tt0090633	1986	Bridget	Bridget		nm0089310	female	protagonist		239.64
an.american.tai_tt0090633	1986	Tanya_Mousekewitz	Tanya_Mousekewitz		nm0337602	female	protagonist		150.62
an.american.tai_tt0090633	1986	Tony_Toponi	Tony_Toponi		nm0615730	male	protagonist		287.75
an.american.tai_tt0090633	1986	Honest_John	Honest_John		nm0743719	male	protagonist		148.15
an.american.tai_tt0090633	1986	Warren_T._Rat	Warren_T._Rat		nm0278201	male	antagonist		113.58
an.american.tai_tt0090633	1986	Gussie_Mausheimer	Gussie_Mausheimer		nm0001404	female	protagonist		170.94
an.american.tai_tt0090633	1986	Moe	Moe		nm0808401	male			14.38
an.american.tai_tt0090633	1986	Tiger	Tiger		nm0001123	male	protagonist		189.16
anastasia_tt0118617	1997	Dowager_Empress_Marie_Feodorovna	Dowager_Empress_Marie_Feodorovna		nm0001450	female	protagonist		197.61
anastasia_tt0118617	1997	Czar_Nicolas_II	Czar_Nicolas_II		nm0429115	male			50.84
anastasia_tt0118617	1997	Anastasia_(Young)	Anastasia_(Young)		nm0000379	female	protagonist		1382.84
anastasia_tt0118617	1997	Dimitri_(Young)	Dimitri_(Young)		nm0364385	male	protagonist		695.53
anastasia_tt0118617	1997	Revolutionary_Soldier	Revolutionary_Soldier		nm0429115	male			34.49
anastasia_tt0118617	1997	Sophie	Sophie		nm0001613	female	protagonist		356.81
anastasia_tt0118617	1997	Vladimir	Vladimir		nm0001288	male	protagonist		607.98
anastasia_tt0118617	1997	Dimitri	Dimitri		nm0000131	male	protagonist		605.48
anastasia_tt0118617	1997	Grigori_Rasputin	Grigori_Rasputin		nm0000502	male	antagonist		347.76
anastasia_tt0118617	1997	Bartok	Bartok		nm0000279	male	antagonist		118.79
anastasia_tt0118617	1997	Phlegmenkoff	Phlegmenkoff		nm0551908	female			55.35
anastasia_tt0118617	1997	Anastasia_Nikolaevna	Anastasia_Nikolaevna		nm0000212	female	protagonist		232.07
angry.birds.mov_tt1985949	2016	Red	Red		nm0837177	male	protagonist		838.59
angry.birds.mov_tt1985949	2016	Terence	Terence		nm0000576	male			256.51
angry.birds.mov_tt1985949	2016	Red_(Young)	Red_(Young)		nm6512897	male			1008.26
angry.birds.mov_tt1985949	2016	Timothy_the_Birthday_Boy	Timothy_the_Birthday_Boy		nm3732165	female			144.69
angry.birds.mov_tt1985949	2016	Edward_the_Birthday_Dad	Edward_the_Birthday_Dad		nm2868110	male			151.82
angry.birds.mov_tt1985949	2016	Phillip	Phillip		nm2813994	male			222.51
angry.birds.mov_tt1985949	2016	Eva_the_Birthday_Mom	Eva_the_Birthday_Mom		nm0571952	female			84.50
angry.birds.mov_tt1985949	2016	Helen_the_Lunch_Mom	Helen_the_Lunch_Mom		nm3255459	female			531.49
angry.birds.mov_tt1985949	2016	Bobby_Bird	Bobby_Bird		nm1934618	male			399.48
angry.birds.mov_tt1985949	2016	Clayton_the_Waiter_Bird	Clayton_the_Waiter_Bird		nm0443505	male			119.91
angry.birds.mov_tt1985949	2016	Mime	Mime		nm0355024	male			50.43
angry.birds.mov_tt1985949	2016	Stella	Stella		nm0571952	female			319.03
angry.birds.mov_tt1985949	2016	Olive_Blue	Olive_Blue		nm5335029	female			121.33
angry.birds.mov_tt1985949	2016	Hatchling_Singers	Hatchling_Singers		nm8148777	unknown			120.20
angry.birds.mov_tt1985949	2016	Cyrus	Cyrus		nm0355024	male			51.51
angry.birds.mov_tt1985949	2016	Hug_Trader	Hug_Trader		nm5000758	unknown			63.73
angry.birds.mov_tt1985949	2016	Greg_Blue	Greg_Blue		nm3707003	male			73.11
angry.birds.mov_tt1985949	2016	Brad_Bird	Brad_Bird		nm2590280	male			69.53
angry.birds.mov_tt1985949	2016	Matilda	Matilda		nm0748973	female			401.53
angry.birds.mov_tt1985949	2016	Judge_Peckinpah	Judge_Peckinpah		nm1221047	male			188.27
angry.birds.mov_tt1985949	2016	Monica_the_Crossing_Guard	Monica_the_Crossing_Guard		nm5335029	female			65.44
angry.birds.mov_tt1985949	2016	Day_Care_Teacher	Day_Care_Teacher		nm0034309	male			63.65
angry.birds.mov_tt1985949	2016	Early_Bird	Early_Bird		nm4761982	male			36.29
angry.birds.mov_tt1985949	2016	Shirley_the_Old_Lady_Bird	Shirley_the_Old_Lady_Bird		nm2242399	female			56.81
angry.birds.mov_tt1985949	2016	Yoga_Instructor	Yoga_Instructor		nm3255459	female			26.65
angry.birds.mov_tt1985949	2016	Billy_the_Sign	Billy_the_Sign		nm0934671	male			38.37
angry.birds.mov_tt1985949	2016	Chuck	Chuck		nm1265802	male	protagonist		781.20
angry.birds.mov_tt1985949	2016	Bomb	Bomb		nm1104131	male	protagonist		830.91
angry.birds.mov_tt1985949	2016	Bubbles	Bubbles		nm3597252	male			55.64
angry.birds.mov_tt1985949	2016	Leonard	Leonard		nm0352778	male	antagonist		449.37
angry.birds.mov_tt1985949	2016	Ross	Ross		nm0355024	male	antagonist		353.56
angry.birds.mov_tt1985949	2016	Tiny	Tiny		nm0054697	male			50.30
angry.birds.mov_tt1985949	2016	Acrobat_Pig_(2)	Acrobat_Pig_(2)		nm2407919	trans woman			86.42
angry.birds.mov_tt1985949	2016	Acrobat_Pig_(1)	Acrobat_Pig_(1)		nm3804613	male			30.57
angry.birds.mov_tt1985949	2016	Photog	Photog		nm4270695	male			55.89
angry.birds.mov_tt1985949	2016	Mighty_Eagle	Mighty_Eagle		nm0227759	male			199.62
angry.birds.mov_tt1985949	2016	Monty_Pig	Monty_Pig		nm0851317	male			57.72
angry.birds.mov_tt1985949	2016	Foreman_Pig	Foreman_Pig		nm0717678	male			50.30
angry.birds.mov_tt1985949	2016	Earl_Pig	Earl_Pig		nm1627901	male			99.97
angry.birds.mov_tt1985949	2016	Chef_Pig	Chef_Pig		nm2813994	male			18.10
antz_tt0120587	1998	Z	Z		nm0000095	male	protagonist		1454.37
antz_tt0120587	1998	Colonel_Cutter	Colonel_Cutter		nm0000686	male	antagonist		230.31
antz_tt0120587	1998	Grebs_(Drunk_Scout)	Grebs_(Drunk_Scout)		nm0001498	male			98.43
antz_tt0120587	1998	Barbatus	Barbatus		nm0000418	male	protagonist		287.58
antz_tt0120587	1998	Azteca	Azteca		nm0000182	female			290.96
antz_tt0120587	1998	General_Mandible	General_Mandible		nm0000432	male	antagonist		493.91
antz_tt0120587	1998	Princess_Bala	Princess_Bala		nm0000232	female	protagonist		800.30
antz_tt0120587	1998	Foreman	Foreman		nm0789470	male			134.22
antz_tt0120587	1998	Queen	Queen		nm0000843	female			150.65
antz_tt0120587	1998	Weaver	Weaver		nm0000230	male	protagonist		336.63
antz_tt0120587	1998	Chip	Chip		nm0000101	male			48.51
antz_tt0120587	1998	Muffy	Muffy		nm0004852	female			37.00
antz_tt0120587	1998	Fly	Fly			unknown			11.51
atlantis.the.lo_tt0230011	2001	Joshua_Sweet	Joshua_Sweet		nm0606862	male	protagonist		320.57
atlantis.the.lo_tt0230011	2001	Kida_Nedakh	Kida_Nedakh		nm0838588	female	protagonist		637.93
atlantis.the.lo_tt0230011	2001	Kashekim_Nedakh	Kashekim_Nedakh		nm0000559	male	protagonist		137.85
