movie id	movie IMDB	character_name	seconds	actor IMDB	gender	gender source	category	wikipedia role	major/minor
a.boy.named.cha_tt0064107	tt0064107	Charlie_Brown	2555.8	nm0730435	male	wiki	human	protagonist	major
a.boy.named.cha_tt0064107	tt0064107	Linus_Van_Pelt	1329.18	nm0318537	male	fandom	human	protagonist	major
a.boy.named.cha_tt0064107	tt0064107	Lucy_Van_Pelt	1214.23	nm0272244	female	wiki	human	antagonist	major
a.boy.named.cha_tt0064107	tt0064107	Snoopy	608.7	nm0006837	male	wiki	animal	protagonist	major
a.boy.named.cha_tt0064107	tt0064107	Schroeder	575.92	nm0679568	male	fandom	human		
a.boy.named.cha_tt0064107	tt0064107	Patty	573.87	nm0238741	female	wiki	human	antagonist	minor
a.boy.named.cha_tt0064107	tt0064107	Violet_Gray	402.49	nm0022817	female	fandom	human	antagonist	minor
a.boy.named.cha_tt0064107	tt0064107	Frieda	260.14	nm0578883	female	wiki	human		
a.boy.named.cha_tt0064107	tt0064107	Sally_Brown	254.22	nm0838060	unknown	none	human		
a.boy.named.cha_tt0064107	tt0064107	Pig_Pen	86.96	nm0002211	male	wiki	human		
a.boy.named.cha_tt0064107	tt0064107	3rd_Boy	76.33	nm0679569	unknown	none	human		
a.boy.named.cha_tt0064107	tt0064107	2nd_Boy	38.71	nm0136931	unknown	none	human		
a.bugs.life_tt0120623	tt0120623	Dot	1244.16	nm0659363	female	wiki	animal	protagonist	minor
a.bugs.life_tt0120623	tt0120623	Mr._Soil	1166.79	nm0001522	male	wiki	animal		
a.bugs.life_tt0120623	tt0120623	Francis	778.32	nm0001459	male	wiki	animal		
a.bugs.life_tt0120623	tt0120623	Doctor_Flora	619.83	nm0566052	female	wiki	animal		
a.bugs.life_tt0120623	tt0120623	Rosie	600.27	nm0001372	female	wiki	animal		
a.bugs.life_tt0120623	tt0120623	Gypsy	551.13	nm0001404	female	wiki	animal		
a.bugs.life_tt0120623	tt0120623	Princess_Atta	378.84	nm0000506	female	wiki	animal	protagonist	major
a.bugs.life_tt0120623	tt0120623	Cornelius	376.79	nm0652250	male	wiki	animal		
a.bugs.life_tt0120623	tt0120623	Manny	366.74	nm0364893	male	wiki	animal		
a.bugs.life_tt0120623	tt0120623	Hopper	351.85	nm0000228	male	wiki	animal	antagonist	major
a.bugs.life_tt0120623	tt0120623	Queen	342.8	nm0226887	female	wiki	animal	protagonist	minor
a.bugs.life_tt0120623	tt0120623	Harry_Mosquito	286.74	nm0120309	male	wiki	animal		
a.bugs.life_tt0120623	tt0120623	Tuck_and_Roll	262.18	nm0574540	male	wiki	animal		
a.bugs.life_tt0120623	tt0120623	Loco	222.14		unknown	none	animal		
a.bugs.life_tt0120623	tt0120623	Axel	221.01	nm0348562	male	wiki	animal		
a.bugs.life_tt0120623	tt0120623	Flik	203.12	nm0004929	male	wiki	animal	protagonist	major
a.bugs.life_tt0120623	tt0120623	Molt	178.68	nm0454236	male	wiki	animal	antagonist	minor
a.bugs.life_tt0120623	tt0120623	Dim	172.67	nm0004951	male	wiki	animal		
a.bugs.life_tt0120623	tt0120623	Fly_Brother_#1	161.54		unknown	none	animal		
a.bugs.life_tt0120623	tt0120623	P.T._Flea	126.54	nm0001652	male	wiki	animal		
a.bugs.life_tt0120623	tt0120623	Thud	47.96	nm0029460	male	wiki	animal		
a.christmas.car_tt1067106	tt1067106	Ebenezer_Scrooge	1519.56	nm0000120	male	wiki	human	protagonist	major
a.christmas.car_tt1067106	tt1067106	Bob_Cratchit	292.72	nm0000198	male	wiki	human	protagonist	minor
a.christmas.car_tt1067106	tt1067106	Fred	199.8	nm0000147	male	wiki	human	protagonist	minor
a.christmas.car_tt1067106	tt1067106	Ghost_of_Christmas_Past	197.52	nm0000120	male	wiki	human	protagonist	minor
a.christmas.car_tt1067106	tt1067106	Jacob_Marley	182.68	nm0000198	male	wiki	human	protagonist	minor
a.christmas.car_tt1067106	tt1067106	Mrs._Cratchit	173.08	nm0544334	female	wiki	human		
a.christmas.car_tt1067106	tt1067106	Ghost_of_Christmas_Present	161.2	nm0000120	male	wiki	human	protagonist	minor
a.christmas.car_tt1067106	tt1067106	Belinda_Cratchit	119.24	nm0703939	female	wiki	human		
a.christmas.car_tt1067106	tt1067106	Tiny_Tim	117.76	nm2452327	male	wiki	human	protagonist	minor
a.christmas.car_tt1067106	tt1067106	Scrooge_as_a_Young_Man	105.36	nm0000120	male	wiki	human		
a.christmas.car_tt1067106	tt1067106	Belle	104.08	nm0000705	female	wiki	human		
a.christmas.car_tt1067106	tt1067106	Portly_Gentleman	89.84	nm0000144	male	wiki	human		
a.christmas.car_tt1067106	tt1067106	Fred's_Sister-in-Law	78.8	nm0055444	female	wiki	human		
a.christmas.car_tt1067106	tt1067106	Funerary_Undertaker	65.28	nm0884313	male	wiki	human		
a.christmas.car_tt1067106	tt1067106	Undertaker's_Apprentice	63.4	nm0754512	male	wiki	human		
a.christmas.car_tt1067106	tt1067106	Scrooge_as_a_Teenage_Boy	61		unknown	none	human		
a.christmas.car_tt1067106	tt1067106	Mrs._Dilber	57.32	nm0001217	female	wiki	human		
a.christmas.car_tt1067106	tt1067106	Fezziwig	47.44	nm0001364	male	wiki	human		
a.christmas.car_tt1067106	tt1067106	Caroline	46.56	nm0557739	female	wiki	human		
a.christmas.car_tt1067106	tt1067106	Fred's_Wife	44.6	nm0366667	female	wiki	human		
a.christmas.car_tt1067106	tt1067106	Caroline's_Husband	39.36	nm0089485	male	wiki	human		
a.christmas.car_tt1067106	tt1067106	Scrooge_as_a_Middle-Aged_Man	38.8	nm0000120	male	wiki	human		
a.christmas.car_tt1067106	tt1067106	Business_Man_2	35.64	nm0085860	male	wiki	human		
a.christmas.car_tt1067106	tt1067106	Ignorance_Boy	25.52	nm2452327	male	wiki	human		
a.christmas.car_tt1067106	tt1067106	Mrs._Fezziwig	24.2	nm0055444	female	wiki	human		
a.christmas.car_tt1067106	tt1067106	Want_Woman	18.36	nm0719444	unknown	none	human		
a.christmas.car_tt1067106	tt1067106	Want_Girl	15.48	nm1767820	female	wiki	human		
a.christmas.car_tt1067106	tt1067106	Ignorance_Man	11.08	nm0398473	unknown	none	human		
a.christmas.car_tt1067106	tt1067106	Fat_Cook	10.64	nm0391327	male	wiki	human		
a.goofy.movie_tt0113198	tt0113198	Max_Goof	1964.38	nm0005189	male	wiki	other	protagonist	major
a.goofy.movie_tt0113198	tt0113198	Goofy	1371.91	nm0267724	male	wiki	other	protagonist	major
a.goofy.movie_tt0113198	tt0113198	Roxanne	435.14	nm0005192	female	wiki	other	protagonist	minor
a.goofy.movie_tt0113198	tt0113198	Pete	308.27	nm0191906	male	wiki	other	antagonist	minor
a.goofy.movie_tt0113198	tt0113198	P.J.	305.85	nm0667326	male	wiki	other	protagonist	minor
a.goofy.movie_tt0113198	tt0113198	Bobby_Zimuruski	203.7		male	fandom	other	protagonist	minor
a.goofy.movie_tt0113198	tt0113198	Goth_Girls	195.19		unknown	none	other		
a.goofy.movie_tt0113198	tt0113198	Miss_Maples	173.71	nm0941506	female	wiki	other		
a.goofy.movie_tt0113198	tt0113198	Lisa	136.26	nm0113935	female	wiki	other		
a.goofy.movie_tt0113198	tt0113198	Powerline	117.24	nm0004796	male	wiki	other		
a.goofy.movie_tt0113198	tt0113198	Stacey	116.24	nm0001883	female	wiki	other		
a.goofy.movie_tt0113198	tt0113198	Bigfoot	106.86	nm0919798	male	wiki	animal	antagonist	minor
a.goofy.movie_tt0113198	tt0113198	Roxanne's_Father	86.29		male	fandom	other		
a.goofy.movie_tt0113198	tt0113198	Lester_the_Possum	54.85	nm0510674	male	wiki	animal		
a.goofy.movie_tt0113198	tt0113198	Nerdy_kid	39.87		unknown	none	other		
abominable_tt6324278	tt6324278	Yi	1788	nm4032297	female	wiki	human	protagonist	major
abominable_tt6324278	tt6324278	Everest	1088.59	nm1660488	male	fandom	other	protagonist	major
abominable_tt6324278	tt6324278	Jin	989.28	nm5529735	male	wiki	human	protagonist	major
abominable_tt6324278	tt6324278	Peng	840.3	nm5294965	male	wiki	human	protagonist	major
abominable_tt6324278	tt6324278	Dr._Zara	395.27	nm0005299	female	wiki	human	antagonist	major
abominable_tt6324278	tt6324278	Burnish	342.13	nm0412850	male	wiki	human	antagonist	major
abominable_tt6324278	tt6324278	Goon_Leader	250.58	nm0226206	unknown	none	human	antagonist	minor
abominable_tt6324278	tt6324278	Nai_Nai	163.12	nm0157796	female	wiki	human		
abominable_tt6324278	tt6324278	Mei	136.18	nm2800003	female	fandom	human		
abominable_tt6324278	tt6324278	Goons	92.43	nm0659004	unknown	none	human		
abominable_tt6324278	tt6324278	Female_Customer	70.53	nm2374936	unknown	none	human		
abominable_tt6324278	tt6324278	Teenage_Girl_#1	63.52	nm2374936	unknown	none	human		
abominable_tt6324278	tt6324278	Teenage_Girl_#2	53.64	nm3174887	unknown	none	human		
abominable_tt6324278	tt6324278	Teenage_Boy	48.21	nm3419526	unknown	none	human		
abominable_tt6324278	tt6324278	Van_Driver	37.16	nm0222175	male	wiki	human		
abominable_tt6324278	tt6324278	Merchant	16.64	nm0157312	male	wiki	human		
abominable_tt6324278	tt6324278	Yak_Herder	13.26	nm0393222	male	wiki	human		
abominable_tt6324278	tt6324278	Jin_Impersonator	11.97	nm0152059	male	wiki	human		
abominable_tt6324278	tt6324278	Boy's_Mom	7.01	nm2374936	unknown	none	human		
abominable_tt6324278	tt6324278	Dock_Worker	5.8	nm0401235	female	wiki	human		
addams.family_tt1620981	tt1620981	Gomez_Addams	1058.35	nm1209966	male	wiki	human	protagonist	major
addams.family_tt1620981	tt1620981	Morticia_Addams	967.63	nm0000234	female	wiki	human	protagonist	major
addams.family_tt1620981	tt1620981	Wednesday_Addams	659.62	nm1631269	female	wiki	human	protagonist	major
addams.family_tt1620981	tt1620981	Uncle_Fester	534.33	nm1802209	male	wiki	human	protagonist	minor
addams.family_tt1620981	tt1620981	Pugsley	503.09	nm6016511	male	wiki	human	protagonist	major
addams.family_tt1620981	tt1620981	Margaux_Needler	483.82	nm0005049	female	wiki	human	antagonist	major
addams.family_tt1620981	tt1620981	Parker_Needler	367.87	nm3220568	female	wiki	human	protagonist	minor
addams.family_tt1620981	tt1620981	Lurch	311.06	nm0970447	male	wiki	human		
addams.family_tt1620981	tt1620981	Granny	263.93	nm0000541	female	wiki	human		
addams.family_tt1620981	tt1620981	Layla	219.39	nm2962353	female	wiki	human		
addams.family_tt1620981	tt1620981	Character_1	211		unknown	none	human		
addams.family_tt1620981	tt1620981	Denise	200.53	nm0305083	female	wiki	human		
addams.family_tt1620981	tt1620981	Candi_the_Barista	198.87	nm5700898	female	wiki	human		
addams.family_tt1620981	tt1620981	Glenn	166.67	nm4270695	male	wiki	human		
addams.family_tt1620981	tt1620981	Norman_Pickering	144.23	nm0005558	male	wiki	human		
addams.family_tt1620981	tt1620981	Bethany	137.39	nm5104090	female	wiki	human	antagonist	minor
addams.family_tt1620981	tt1620981	Great_Auntie_Sloom	115.62	nm0507338	female	wiki	human		
addams.family_tt1620981	tt1620981	Ms._Gravely	96.43	nm1143722	female	wiki	human		
addams.family_tt1620981	tt1620981	Trudy_Pickering	92.97	nm0923909	female	wiki	human		
addams.family_tt1620981	tt1620981	Priest	91.47	nm0970447	male	wiki	human		
addams.family_tt1620981	tt1620981	Kayla	73.53	nm2962353	female	wiki	human		
addams.family_tt1620981	tt1620981	Dr._Flambe	61.35	nm0970447	male	wiki	human		
addams.family_tt1620981	tt1620981	Cousin_Itt	23.23	nm0004879	male	wiki	other		
addams.family_tt1620981	tt1620981	Mitch	22.52	nm1025419	unknown	none	human		
addams.family.2_tt11125620	tt11125620	Gomez_Addams	1009.59	nm1209966	male	wiki	human	protagonist	major
addams.family.2_tt11125620	tt11125620	Wednesday_Addams	993.53	nm1631269	female	wiki	human	protagonist	major
addams.family.2_tt11125620	tt11125620	Morticia_Addams	899.19	nm0000234	female	wiki	human	protagonist	major
addams.family.2_tt11125620	tt11125620	Uncle_Fester	545.04	nm1802209	male	wiki	human	protagonist	major
addams.family.2_tt11125620	tt11125620	Pugsley_Addams	506.34	nm9937520	male	wiki	human	protagonist	minor
addams.family.2_tt11125620	tt11125620	Cyrus_Strange	458.54	nm0352778	male	wiki	human	antagonist	major
addams.family.2_tt11125620	tt11125620	Lurch	291.12	nm0970447	male	wiki	human	protagonist	minor
addams.family.2_tt11125620	tt11125620	Girl_on_Beach	159.74	nm2236836	female	wiki	human		
addams.family.2_tt11125620	tt11125620	Granny	128.63	nm0000541	female	wiki	human		
addams.family.2_tt11125620	tt11125620	Peggy	122.96	nm0695497	female	wiki	human		
addams.family.2_tt11125620	tt11125620	Book_Girl	110.9	nm0695497	female	wiki	human		
addams.family.2_tt11125620	tt11125620	Ophelia	106.06	nm0473873	female	wiki	human		
addams.family.2_tt11125620	tt11125620	Festival_Kids	101.56		unknown	none	human		
addams.family.2_tt11125620	tt11125620	Mr._Mustela	101.06	nm0001728	male	wiki	human	antagonist	minor
addams.family.2_tt11125620	tt11125620	Volcano_Kid	88.21	nm0695497	female	wiki	human		
addams.family.2_tt11125620	tt11125620	Pongo	77.74	nm0263252	unknown	none	human	antagonist	minor
addams.family.2_tt11125620	tt11125620	Jerk_on_Beach	77.2	nm2010454	unknown	none	human		
addams.family.2_tt11125620	tt11125620	Miss_Lurleen	75.66	nm4171388	female	wiki	human		
addams.family.2_tt11125620	tt11125620	Pageant_Lady	73.28	nm4171388	female	wiki	human		
addams.family.2_tt11125620	tt11125620	Big_Bad_Ronny	72.49	nm2273205	male	wiki	human		
addams.family.2_tt11125620	tt11125620	Texas_Lady	72.41	nm4171388	female	wiki	human		
addams.family.2_tt11125620	tt11125620	Dorky_Boy	68.61	nm4232585	male	wiki	human		
addams.family.2_tt11125620	tt11125620	Madison	62.19	nm2236836	female	wiki	human		
addams.family.2_tt11125620	tt11125620	Girl_in_Water	59.43	nm1057696	female	wiki	human		
addams.family.2_tt11125620	tt11125620	Proposing_Girl	52.09	nm2010454	unknown	none	human		
addams.family.2_tt11125620	tt11125620	Corny_Girl	44.84	nm12986287	unknown	none	human		
addams.family.2_tt11125620	tt11125620	Truck_Driver	21.98	nm2010454	unknown	none	human		
addams.family.2_tt11125620	tt11125620	Merch_Guy	21.35	nm4056962	unknown	none	human		
addams.family.2_tt11125620	tt11125620	Dorky_Girl	20.23	nm2236836	female	wiki	human		
aladdin_tt0103639	tt0103639	Aladdin	1629.21	nm0918334	male	wiki	human	protagonist	major
aladdin_tt0103639	tt0103639	Jasmine	854.69	nm0488306	female	wiki	human	protagonist	major
aladdin_tt0103639	tt0103639	Jafar	647.44	nm0293455	male	wiki	human	antagonist	major
aladdin_tt0103639	tt0103639	Genie	596.51	nm0000245	male	wiki	other	protagonist	major
aladdin_tt0103639	tt0103639	Abu	480.06	nm0919798	male	wiki	animal	protagonist	major
aladdin_tt0103639	tt0103639	Sultan	386.55	nm0780528	male	wiki	human	protagonist	minor
aladdin_tt0103639	tt0103639	Iago	360.99	nm0331906	male	wiki	animal	antagonist	minor
aladdin_tt0103639	tt0103639	Royal_Guards_(Aladdin)	211.09		male	fandom	human	antagonist	minor
aladdin_tt0103639	tt0103639	Rajah	119.7	nm0919798	male	wiki	animal		
aladdin_tt0103639	tt0103639	Peddler	97.26	nm0000245	male	wiki	human		
aladdin_tt0103639	tt0103639	Gazeem	94.8	nm0012121	male	wiki	human		
aladdin_tt0103639	tt0103639	Harem_Girls	88.55	nm0220635	female	wiki	human		
aladdin_tt0103639	tt0103639	Elephant_Abu	78.12	nm0919798	male	wiki	animal		
aladdin_tt0103639	tt0103639	Farouk	52.26	nm0191906	male	wiki	human		
aladdin_tt0103639	tt0103639	Cave_of_Wonders	37.08	nm0919798	male	wiki	other		
alice.in.wonder_tt0043274	tt0043274	Alice	1481.9	nm0064607	female	wiki	human	protagonist	major
alice.in.wonder_tt0043274	tt0043274	Queen_of_Hearts	269.89	nm0271658	female	wiki	human	antagonist	major
alice.in.wonder_tt0043274	tt0043274	Mad_Hatter	260.39	nm0943956	male	wiki	human		
alice.in.wonder_tt0043274	tt0043274	White_Rabbit	206	nm0859892	male	wiki	other		
alice.in.wonder_tt0043274	tt0043274	Cheshire_Cat	198.28	nm0001359	male	wiki	animal		
alice.in.wonder_tt0043274	tt0043274	The_Walrus_and_the_Carpenter	178.09		male	fandom	other		
alice.in.wonder_tt0043274	tt0043274	March_Hare	176.34	nm0173160	male	wiki	other		
alice.in.wonder_tt0043274	tt0043274	Tweedle_Dee_and_Tweedle_Dum	173.38		unknown	none	human		
alice.in.wonder_tt0043274	tt0043274	Caterpillar	161.08	nm0370821	male	wiki	other		
alice.in.wonder_tt0043274	tt0043274	Cards	160.12	nm0054036	male	wiki	human		
alice.in.wonder_tt0043274	tt0043274	The_Doorknob	135.13	nm0444012	male	wiki	other		
alice.in.wonder_tt0043274	tt0043274	Dinah	126.46		female	fandom	animal		
alice.in.wonder_tt0043274	tt0043274	Carpenter	113.74	nm0641729	male	wiki	human		
alice.in.wonder_tt0043274	tt0043274	Hammer_and_Pencil_Birds	112.28		unknown	none	other		
alice.in.wonder_tt0043274	tt0043274	Flamingos	105.44	nm0173416	male	wiki	animal		
alice.in.wonder_tt0043274	tt0043274	King_of_Hearts	96.97	nm0873790	male	wiki	other	antagonist	minor
alice.in.wonder_tt0043274	tt0043274	Curious_Oysters	90.17	nm0641729	male	wiki	other		
alice.in.wonder_tt0043274	tt0043274	Dodo	81.79	nm0859892	male	wiki	animal		
alice.in.wonder_tt0043274	tt0043274	Caucus_Race_Animals	78.08		unknown	none	animal		
alice.in.wonder_tt0043274	tt0043274	Bill_the_Lizard	70.36	nm0340606	male	wiki	animal		
alice.in.wonder_tt0043274	tt0043274	Alice's_Sister	69.03	nm0029456	female	wiki	human		
alice.in.wonder_tt0043274	tt0043274	Dormouse	52.8	nm0531763	male	wiki	animal		
alvin.and.the.c_tt0952640	tt0952640	Alvin	862.32	nm0519043	male	wiki	animal	protagonist	major
alvin.and.the.c_tt0952640	tt0952640	Theodore	809.39	nm0565366	male	wiki	animal	protagonist	major
alvin.and.the.c_tt0952640	tt0952640	Simon	679.68	nm1131557	male	wiki	animal	protagonist	major
alvin.and.the.c_tt1231580	tt1231580	Alvin	1106.36	nm0519043	male	wiki	animal	protagonist	major
alvin.and.the.c_tt1231580	tt1231580	Simon	1010.22	nm1131557	male	wiki	animal	protagonist	major
alvin.and.the.c_tt1231580	tt1231580	Theodore	856.65	nm0565366	male	wiki	animal	protagonist	major
alvin.and.the.c_tt1231580	tt1231580	Brittany	507.05	nm0000775	female	wiki	animal	protagonist	major
alvin.and.the.c_tt1231580	tt1231580	Eleanor	451.91	nm0688132	female	wiki	animal	protagonist	minor
alvin.and.the.c_tt1231580	tt1231580	Jeanette	383.8	nm0267506	female	wiki	animal	protagonist	minor
alvin.and.the.c_tt1615918	tt1615918	Alvin	1063.81	nm0519043	male	wiki	animal	protagonist	major
alvin.and.the.c_tt1615918	tt1615918	Simon	825.74	nm1131557	male	wiki	animal	protagonist	major
alvin.and.the.c_tt1615918	tt1615918	Brittany	775.94	nm0000775	female	wiki	animal	protagonist	minor
alvin.and.the.c_tt1615918	tt1615918	Jeanette	725.27	nm0267506	female	wiki	animal	protagonist	major
alvin.and.the.c_tt1615918	tt1615918	Theodore	610.23	nm0565366	male	wiki	animal	protagonist	minor
alvin.and.the.c_tt1615918	tt1615918	Elanor	548.26	nm0688132	female	wiki	animal	protagonist	minor
alvin.and.the.c_tt1615918	tt1615918	Spalding_Basketball	41.75		unknown	none	other		
alvin.and.the.c_tt1615918	tt1615918	0.NOTAFACE	11.97		unknown	none	other		
an.american.tai_tt0090633	tt0090633	Fievel_Mousekewitz	1263.5	nm0322064	male	wiki	animal	protagonist	major
an.american.tai_tt0090633	tt0090633	Papa_Mousekewitz	574.97	nm0675490	male	wiki	animal	protagonist	minor
an.american.tai_tt0090633	tt0090633	Tony_Toponi	522.02	nm0615730	male	fandom	animal	protagonist	minor
an.american.tai_tt0090633	tt0090633	Bridget	508.61	nm0089310	female	fandom	animal	protagonist	minor
an.american.tai_tt0090633	tt0090633	Tanya_Mousekewitz	493.29	nm0337602	female	fandom	animal	protagonist	minor
an.american.tai_tt0090633	tt0090633	Mama_Mousekewitz	378.41	nm0948361	female	wiki	animal	protagonist	minor
an.american.tai_tt0090633	tt0090633	Tiger	361.69	nm0001123	male	wiki	animal	protagonist	minor
an.american.tai_tt0090633	tt0090633	Gussie_Mausheimer	344.98	nm0001404	female	wiki	animal	protagonist	minor
an.american.tai_tt0090633	tt0090633	Henri	264.6	nm0001626	male	wiki	animal	protagonist	minor
an.american.tai_tt0090633	tt0090633	Warren_T._Rat	252.65	nm0278201	male	wiki	animal	antagonist	major
an.american.tai_tt0090633	tt0090633	Honest_John	240.24	nm0743719	male	wiki	animal	protagonist	minor
an.american.tai_tt0090633	tt0090633	Moe	206.47	nm0808401	male	wiki	animal		
anastasia_tt0118617	tt0118617	Anastasia_(Young)	1461.63	nm0000379	female	wiki	human	protagonist	minor
anastasia_tt0118617	tt0118617	Dimitri_(Young)	741.95	nm0364385	male	fandom	human	protagonist	minor
anastasia_tt0118617	tt0118617	Vladimir	685.1	nm0001288	male	wiki	human	protagonist	major
anastasia_tt0118617	tt0118617	Dimitri	676.88	nm0000131	male	wiki	human	protagonist	major
anastasia_tt0118617	tt0118617	Sophie	544	nm0001613	female	wiki	human	protagonist	minor
anastasia_tt0118617	tt0118617	Grigori_Rasputin	429.89	nm0000502	male	wiki	human	antagonist	major
anastasia_tt0118617	tt0118617	Dowager_Empress_Marie_Feodorovna	393.06	nm0001450	female	wiki	human	protagonist	minor
anastasia_tt0118617	tt0118617	Anastasia_Nikolaevna	270.65	nm0000212	female	wiki	human	protagonist	major
anastasia_tt0118617	tt0118617	Bartok	194.19	nm0000279	male	wiki	animal	antagonist	minor
anastasia_tt0118617	tt0118617	Phlegmenkoff	187.73	nm0551908	female	wiki	human		
anastasia_tt0118617	tt0118617	Czar_Nicolas_II	113.45	nm0429115	male	wiki	human		
anastasia_tt0118617	tt0118617	Revolutionary_Soldier	89.26	nm0429115	male	wiki	human		
angry.birds.mov_tt1985949	tt1985949	Red_(Young)	1040	nm6512897	male	fandom	animal		
angry.birds.mov_tt1985949	tt1985949	Chuck	926.51	nm1265802	male	wiki	animal	protagonist	major
angry.birds.mov_tt1985949	tt1985949	Bomb	856.73	nm1104131	male	fandom	animal	protagonist	major
angry.birds.mov_tt1985949	tt1985949	Red	854.9	nm0837177	male	wiki	animal	protagonist	major
angry.birds.mov_tt1985949	tt1985949	Helen_the_Lunch_Mom	585.67	nm3255459	female	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Bobby_Bird	542.42	nm1934618	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Leonard	494.41	nm0352778	male	wiki	animal	antagonist	major
angry.birds.mov_tt1985949	tt1985949	Matilda	485.4	nm0748973	female	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Ross	464.71	nm0355024	male	wiki	animal	antagonist	minor
angry.birds.mov_tt1985949	tt1985949	Stella	427.93	nm0571952	female	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Terence	288.08	nm0000576	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Phillip	281.95	nm2813994	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Mighty_Eagle	271.31	nm0227759	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Judge_Peckinpah	266.35	nm1221047	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Clayton_the_Waiter_Bird	254.5	nm0443505	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Hug_Trader	225.81	nm5000758	unknown	none	animal		
angry.birds.mov_tt1985949	tt1985949	Timothy_the_Birthday_Boy	223.26	nm3732165	female	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Edward_the_Birthday_Dad	212.42	nm2868110	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Olive_Blue	165.75	nm5335029	female	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Hatchling_Singers	164.16	nm8148777	unknown	none	animal		
angry.birds.mov_tt1985949	tt1985949	Foreman_Pig	151.9	nm0717678	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Billy_the_Sign	142.02	nm0934671	male	fandom	animal		
angry.birds.mov_tt1985949	tt1985949	Acrobat_Pig_(2)	141.14	nm2407919	trans woman	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Earl_Pig	124	nm1627901	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Greg_Blue	118.79	nm3707003	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Brad_Bird	118.37	nm2590280	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Eva_the_Birthday_Mom	112.86	nm0571952	female	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Day_Care_Teacher	111.9	nm0034309	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Cyrus	108.98	nm0355024	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Monica_the_Crossing_Guard	107.07	nm5335029	female	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Shirley_the_Old_Lady_Bird	95.26	nm2242399	female	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Early_Bird	94.8	nm4761982	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Bubbles	82.33	nm3597252	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Photog	81.96	nm4270695	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Yoga_Instructor	75.83	nm3255459	female	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Monty_Pig	72.2	nm0851317	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Mime	68.78	nm0355024	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Tiny	61.6	nm0054697	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Acrobat_Pig_(1)	50.43	nm3804613	male	wiki	animal		
angry.birds.mov_tt1985949	tt1985949	Chef_Pig	25.61	nm2813994	male	wiki	animal		
antz_tt0120587	tt0120587	Z	1560.85	nm0000095	male	wiki	animal	protagonist	major
antz_tt0120587	tt0120587	Princess_Bala	835.04	nm0000232	female	wiki	animal	protagonist	major
antz_tt0120587	tt0120587	General_Mandible	523.06	nm0000432	male	wiki	animal	antagonist	major
antz_tt0120587	tt0120587	Weaver	367.7	nm0000230	male	wiki	animal	protagonist	minor
antz_tt0120587	tt0120587	Azteca	353.1	nm0000182	female	wiki	animal		
antz_tt0120587	tt0120587	Barbatus	331.33	nm0000418	male	wiki	animal	protagonist	minor
antz_tt0120587	tt0120587	Colonel_Cutter	260.68	nm0000686	male	wiki	animal	antagonist	minor
antz_tt0120587	tt0120587	Foreman	205	nm0789470	male	wiki	animal		
antz_tt0120587	tt0120587	Queen	198.28	nm0000843	female	wiki	animal		
antz_tt0120587	tt0120587	Grebs_(Drunk_Scout)	153.44	nm0001498	male	wiki	animal		
antz_tt0120587	tt0120587	Muffy	54.43	nm0004852	female	wiki	animal		
antz_tt0120587	tt0120587	Chip	49.72	nm0000101	male	wiki	animal		
antz_tt0120587	tt0120587	Fly	17.89		unknown	none	animal		
atlantis.the.lo_tt0230011	tt0230011	Milo_Thatch	1891.64	nm0000150	male	wiki	human	protagonist	major
atlantis.the.lo_tt0230011	tt0230011	Kida_Nedakh	699.24	nm0838588	female	wiki	human	protagonist	major
atlantis.the.lo_tt0230011	tt0230011	Lyle_Tiberius_Rourke	583.5	nm0001258	male	wiki	human	antagonist	major
atlantis.the.lo_tt0230011	tt0230011	Joshua_Sweet	431.06	nm0606862	male	wiki	human	protagonist	minor
