movie_id	movie_imdb	character	seconds
a.boy.named.cha_tt0064107	tt0064107	Charlie_Brown	2450.98
a.boy.named.cha_tt0064107	tt0064107	Linus_Van_Pelt	1231.08
a.boy.named.cha_tt0064107	tt0064107	Lucy_Van_Pelt	998.22
a.boy.named.cha_tt0064107	tt0064107	Schroeder	460.05
a.boy.named.cha_tt0064107	tt0064107	Frieda	119.08
a.boy.named.cha_tt0064107	tt0064107	Violet_Gray	297.47
a.boy.named.cha_tt0064107	tt0064107	Patty	485.49
a.boy.named.cha_tt0064107	tt0064107	Pig_Pen	36.50
a.boy.named.cha_tt0064107	tt0064107	Sally_Brown	178.39
a.boy.named.cha_tt0064107	tt0064107	Snoopy	356.32
a.boy.named.cha_tt0064107	tt0064107	3rd_Boy	33.08
a.boy.named.cha_tt0064107	tt0064107	2nd_Boy	13.89
a.bugs.life_tt0120623	tt0120623	Princess_Atta	302.80
a.bugs.life_tt0120623	tt0120623	Dot	1062.48
a.bugs.life_tt0120623	tt0120623	Flik	108.32
a.bugs.life_tt0120623	tt0120623	Mr._Soil	792.17
a.bugs.life_tt0120623	tt0120623	Doctor_Flora	352.02
a.bugs.life_tt0120623	tt0120623	Cornelius	133.26
a.bugs.life_tt0120623	tt0120623	Queen	247.71
a.bugs.life_tt0120623	tt0120623	Rosie	333.33
a.bugs.life_tt0120623	tt0120623	Francis	392.14
a.bugs.life_tt0120623	tt0120623	Loco	119.16
a.bugs.life_tt0120623	tt0120623	Axel	147.36
a.bugs.life_tt0120623	tt0120623	Molt	115.99
a.bugs.life_tt0120623	tt0120623	P.T._Flea	51.80
a.bugs.life_tt0120623	tt0120623	Hopper	258.80
a.bugs.life_tt0120623	tt0120623	Harry_Mosquito	26.19
a.bugs.life_tt0120623	tt0120623	Gypsy	318.44
a.bugs.life_tt0120623	tt0120623	Dim	103.02
a.bugs.life_tt0120623	tt0120623	Fly_Brother_#1	26.36
a.bugs.life_tt0120623	tt0120623	Thud	27.44
a.bugs.life_tt0120623	tt0120623	Manny	239.91
a.bugs.life_tt0120623	tt0120623	Tuck_and_Roll	195.45
a.christmas.car_tt1067106	tt1067106	Ebenezer_Scrooge	1488.24
a.christmas.car_tt1067106	tt1067106	Funerary_Undertaker	62.04
a.christmas.car_tt1067106	tt1067106	Undertaker's_Apprentice	60.84
a.christmas.car_tt1067106	tt1067106	Caroline	38.60
a.christmas.car_tt1067106	tt1067106	Tiny_Tim	115.08
a.christmas.car_tt1067106	tt1067106	Scrooge_as_a_Teenage_Boy	57.76
a.christmas.car_tt1067106	tt1067106	Want_Woman	14.32
a.christmas.car_tt1067106	tt1067106	Mrs._Cratchit	170.16
a.christmas.car_tt1067106	tt1067106	Belinda_Cratchit	113.24
a.christmas.car_tt1067106	tt1067106	Bob_Cratchit	286.76
a.christmas.car_tt1067106	tt1067106	Fred's_Wife	39.60
a.christmas.car_tt1067106	tt1067106	Want_Girl	13.28
a.christmas.car_tt1067106	tt1067106	Caroline's_Husband	29.92
a.christmas.car_tt1067106	tt1067106	Portly_Gentleman	83.04
a.christmas.car_tt1067106	tt1067106	Fat_Cook	6.68
a.christmas.car_tt1067106	tt1067106	Ignorance_Man	5.84
a.christmas.car_tt1067106	tt1067106	Fred	196.00
a.christmas.car_tt1067106	tt1067106	Scrooge_as_a_Young_Man	103.24
a.christmas.car_tt1067106	tt1067106	Fred's_Sister-in-Law	72.64
a.christmas.car_tt1067106	tt1067106	Scrooge_as_a_Middle-Aged_Man	35.44
a.christmas.car_tt1067106	tt1067106	Fezziwig	45.92
a.christmas.car_tt1067106	tt1067106	Business_Man_2	29.00
a.christmas.car_tt1067106	tt1067106	Jacob_Marley	157.96
a.christmas.car_tt1067106	tt1067106	Mrs._Fezziwig	20.56
a.christmas.car_tt1067106	tt1067106	Ghost_of_Christmas_Past	192.80
a.christmas.car_tt1067106	tt1067106	Belle	103.08
a.christmas.car_tt1067106	tt1067106	Ghost_of_Christmas_Present	154.80
a.christmas.car_tt1067106	tt1067106	Ignorance_Boy	9.40
a.christmas.car_tt1067106	tt1067106	Mrs._Dilber	55.68
a.goofy.movie_tt0113198	tt0113198	Max_Goof	1862.23
a.goofy.movie_tt0113198	tt0113198	Roxanne	331.46
a.goofy.movie_tt0113198	tt0113198	Miss_Maples	63.94
a.goofy.movie_tt0113198	tt0113198	Goofy	1258.05
a.goofy.movie_tt0113198	tt0113198	Goth_Girls	58.47
a.goofy.movie_tt0113198	tt0113198	Powerline	63.77
a.goofy.movie_tt0113198	tt0113198	Lisa	53.22
a.goofy.movie_tt0113198	tt0113198	P.J.	197.66
a.goofy.movie_tt0113198	tt0113198	Nerdy_kid	24.98
a.goofy.movie_tt0113198	tt0113198	Stacey	75.95
a.goofy.movie_tt0113198	tt0113198	Bobby_Zimuruski	145.19
a.goofy.movie_tt0113198	tt0113198	Bigfoot	69.69
a.goofy.movie_tt0113198	tt0113198	Pete	230.90
a.goofy.movie_tt0113198	tt0113198	Roxanne's_Father	12.05
a.goofy.movie_tt0113198	tt0113198	Lester_the_Possum	24.86
abominable_tt6324278	tt6324278	Dr._Zara	379.09
abominable_tt6324278	tt6324278	Teenage_Girl_#2	35.04
abominable_tt6324278	tt6324278	Mei	134.26
abominable_tt6324278	tt6324278	Teenage_Girl_#1	49.59
abominable_tt6324278	tt6324278	Goon_Leader	242.20
abominable_tt6324278	tt6324278	Everest	931.93
abominable_tt6324278	tt6324278	Peng	808.85
abominable_tt6324278	tt6324278	Van_Driver	33.70
abominable_tt6324278	tt6324278	Female_Customer	32.12
abominable_tt6324278	tt6324278	Merchant	5.92
abominable_tt6324278	tt6324278	Jin	976.44
abominable_tt6324278	tt6324278	Nai_Nai	150.86
abominable_tt6324278	tt6324278	Yi	1782.20
abominable_tt6324278	tt6324278	Boy's_Mom	6.92
abominable_tt6324278	tt6324278	Dock_Worker	2.42
abominable_tt6324278	tt6324278	Teenage_Boy	30.61
abominable_tt6324278	tt6324278	Burnish	317.11
abominable_tt6324278	tt6324278	Goons	74.28
abominable_tt6324278	tt6324278	Jin_Impersonator	5.09
abominable_tt6324278	tt6324278	Yak_Herder	11.51
addams.family.2_tt11125620	tt11125620	Dorky_Girl	4.80
addams.family.2_tt11125620	tt11125620	Cyrus_Strange	433.06
addams.family.2_tt11125620	tt11125620	Dorky_Boy	38.37
addams.family.2_tt11125620	tt11125620	Girl_on_Beach	107.23
addams.family.2_tt11125620	tt11125620	Proposing_Girl	17.39
addams.family.2_tt11125620	tt11125620	Girl_in_Water	28.03
addams.family.2_tt11125620	tt11125620	Gomez_Addams	979.89
addams.family.2_tt11125620	tt11125620	Pugsley_Addams	450.49
addams.family.2_tt11125620	tt11125620	Texas_Lady	39.00
addams.family.2_tt11125620	tt11125620	Morticia_Addams	858.61
addams.family.2_tt11125620	tt11125620	Book_Girl	69.69
addams.family.2_tt11125620	tt11125620	Jerk_on_Beach	40.00
addams.family.2_tt11125620	tt11125620	Peggy	84.13
addams.family.2_tt11125620	tt11125620	Volcano_Kid	55.39
addams.family.2_tt11125620	tt11125620	Miss_Lurleen	45.30
addams.family.2_tt11125620	tt11125620	Pageant_Lady	49.05
addams.family.2_tt11125620	tt11125620	Festival_Kids	64.52
addams.family.2_tt11125620	tt11125620	Wednesday_Addams	973.85
addams.family.2_tt11125620	tt11125620	Uncle_Fester	463.50
addams.family.2_tt11125620	tt11125620	Ophelia	81.33
addams.family.2_tt11125620	tt11125620	Madison	13.68
addams.family.2_tt11125620	tt11125620	Granny	95.14
addams.family.2_tt11125620	tt11125620	Lurch	254.09
addams.family.2_tt11125620	tt11125620	Mr._Mustela	77.49
addams.family.2_tt11125620	tt11125620	Pongo	62.60
addams.family.2_tt11125620	tt11125620	Corny_Girl	29.32
addams.family.2_tt11125620	tt11125620	Merch_Guy	12.01
addams.family.2_tt11125620	tt11125620	Truck_Driver	2.13
addams.family.2_tt11125620	tt11125620	Big_Bad_Ronny	47.63
addams.family_tt1620981	tt1620981	Morticia_Addams	898.48
addams.family_tt1620981	tt1620981	Character_1	97.43
addams.family_tt1620981	tt1620981	Layla	187.31
addams.family_tt1620981	tt1620981	Great_Auntie_Sloom	85.29
addams.family_tt1620981	tt1620981	Priest	59.56
addams.family_tt1620981	tt1620981	Gomez_Addams	956.66
addams.family_tt1620981	tt1620981	Norman_Pickering	101.18
addams.family_tt1620981	tt1620981	Granny	240.57
addams.family_tt1620981	tt1620981	Uncle_Fester	418.29
addams.family_tt1620981	tt1620981	Parker_Needler	269.19
addams.family_tt1620981	tt1620981	Candi_the_Barista	56.51
addams.family_tt1620981	tt1620981	Lurch	284.78
addams.family_tt1620981	tt1620981	Wednesday_Addams	625.79
addams.family_tt1620981	tt1620981	Pugsley	473.22
addams.family_tt1620981	tt1620981	Trudy_Pickering	58.98
addams.family_tt1620981	tt1620981	Margaux_Needler	468.72
addams.family_tt1620981	tt1620981	Glenn	148.02
addams.family_tt1620981	tt1620981	Bethany	110.28
addams.family_tt1620981	tt1620981	Dr._Flambe	17.68
addams.family_tt1620981	tt1620981	Denise	119.58
addams.family_tt1620981	tt1620981	Mitch	14.89
addams.family_tt1620981	tt1620981	Ms._Gravely	44.34
addams.family_tt1620981	tt1620981	Kayla	63.06
addams.family_tt1620981	tt1620981	Cousin_Itt	7.59
aladdin_tt0103639	tt0103639	Peddler	73.28
aladdin_tt0103639	tt0103639	Gazeem	49.01
aladdin_tt0103639	tt0103639	Jafar	560.10
aladdin_tt0103639	tt0103639	Iago	291.63
aladdin_tt0103639	tt0103639	Aladdin	1482.36
aladdin_tt0103639	tt0103639	Cave_of_Wonders	25.65
aladdin_tt0103639	tt0103639	Royal_Guards_(Aladdin)	131.38
aladdin_tt0103639	tt0103639	Harem_Girls	29.95
aladdin_tt0103639	tt0103639	Abu	423.88
aladdin_tt0103639	tt0103639	Jasmine	830.12
aladdin_tt0103639	tt0103639	Elephant_Abu	38.96
aladdin_tt0103639	tt0103639	Sultan	347.60
aladdin_tt0103639	tt0103639	Rajah	98.93
aladdin_tt0103639	tt0103639	Farouk	38.46
aladdin_tt0103639	tt0103639	Genie	528.82
alice.in.wonder_tt0043274	tt0043274	Cards	126.58
alice.in.wonder_tt0043274	tt0043274	White_Rabbit	177.01
alice.in.wonder_tt0043274	tt0043274	Alice	1455.37
alice.in.wonder_tt0043274	tt0043274	Bill_the_Lizard	39.71
alice.in.wonder_tt0043274	tt0043274	Carpenter	96.47
alice.in.wonder_tt0043274	tt0043274	March_Hare	160.54
alice.in.wonder_tt0043274	tt0043274	The_Walrus_and_the_Carpenter	141.47
alice.in.wonder_tt0043274	tt0043274	Mad_Hatter	235.61
alice.in.wonder_tt0043274	tt0043274	Cheshire_Cat	152.65
alice.in.wonder_tt0043274	tt0043274	Tweedle_Dee_and_Tweedle_Dum	139.10
alice.in.wonder_tt0043274	tt0043274	Queen_of_Hearts	245.75
alice.in.wonder_tt0043274	tt0043274	Flamingos	33.87
alice.in.wonder_tt0043274	tt0043274	Alice's_Sister	40.67
alice.in.wonder_tt0043274	tt0043274	Dinah	82.29
alice.in.wonder_tt0043274	tt0043274	The_Doorknob	77.83
alice.in.wonder_tt0043274	tt0043274	Caucus_Race_Animals	69.61
alice.in.wonder_tt0043274	tt0043274	Dodo	75.95
alice.in.wonder_tt0043274	tt0043274	Hammer_and_Pencil_Birds	25.57
alice.in.wonder_tt0043274	tt0043274	Caterpillar	99.97
alice.in.wonder_tt0043274	tt0043274	Curious_Oysters	45.92
alice.in.wonder_tt0043274	tt0043274	Dormouse	29.28
alice.in.wonder_tt0043274	tt0043274	King_of_Hearts	67.19
alvin.and.the.c_tt0952640	tt0952640	Alvin	806.26
alvin.and.the.c_tt0952640	tt0952640	Simon	588.71
alvin.and.the.c_tt0952640	tt0952640	Theodore	721.43
alvin.and.the.c_tt0952640	tt0952640	Dave	1791.87
alvin.and.the.c_tt0952640	tt0952640	Claire_Wilson	240.74
alvin.and.the.c_tt0952640	tt0952640	Character_1	142.39
alvin.and.the.c_tt0952640	tt0952640	Ian	671.17
alvin.and.the.c_tt0952640	tt0952640	Character_2	84.58
alvin.and.the.c_tt0952640	tt0952640	Character_3	21.98
alvin.and.the.c_tt0952640	tt0952640	0.NOTAFACE	10.09
alvin.and.the.c_tt1231580	tt1231580	Human_Character_2	699.82
alvin.and.the.c_tt1231580	tt1231580	Alvin	1046.50
alvin.and.the.c_tt1231580	tt1231580	Human_character_6	226.81
alvin.and.the.c_tt1231580	tt1231580	Theodore	816.86
alvin.and.the.c_tt1231580	tt1231580	Becca_Kingston	171.42
alvin.and.the.c_tt1231580	tt1231580	Human_character_4	156.41
alvin.and.the.c_tt1231580	tt1231580	Human_character_8	73.24
alvin.and.the.c_tt1231580	tt1231580	Simon	950.37
alvin.and.the.c_tt1231580	tt1231580	Brittany	492.91
alvin.and.the.c_tt1231580	tt1231580	Eleanor	427.84
alvin.and.the.c_tt1231580	tt1231580	Human_character_3	286.33
alvin.and.the.c_tt1231580	tt1231580	Dave	44.13
alvin.and.the.c_tt1231580	tt1231580	Human_character_1	463.05
alvin.and.the.c_tt1231580	tt1231580	Human_Character_5	181.64
alvin.and.the.c_tt1231580	tt1231580	0.NOTAFACE	31.07
alvin.and.the.c_tt1231580	tt1231580	Ian	533.32
alvin.and.the.c_tt1231580	tt1231580	Human_character_7	66.98
alvin.and.the.c_tt1231580	tt1231580	Jeanette	365.11
alvin.and.the.c_tt1615918	tt1615918	Dave	808.10
alvin.and.the.c_tt1615918	tt1615918	Brittany	749.21
alvin.and.the.c_tt1615918	tt1615918	Elanor	542.21
alvin.and.the.c_tt1615918	tt1615918	Jeanette	705.62
alvin.and.the.c_tt1615918	tt1615918	Simon	813.52
alvin.and.the.c_tt1615918	tt1615918	Theodore	584.67
alvin.and.the.c_tt1615918	tt1615918	Alvin	1045.50
alvin.and.the.c_tt1615918	tt1615918	Ian	288.50
alvin.and.the.c_tt1615918	tt1615918	Zoe	423.59
alvin.and.the.c_tt1615918	tt1615918	Character_2	33.53
alvin.and.the.c_tt1615918	tt1615918	Spalding_Basketball	32.28
alvin.and.the.c_tt1615918	tt1615918	0.NOTAFACE	5.84
an.american.tai_tt0090633	tt0090633	Papa_Mousekewitz	387.35
an.american.tai_tt0090633	tt0090633	Mama_Mousekewitz	100.53
an.american.tai_tt0090633	tt0090633	Henri	120.09
an.american.tai_tt0090633	tt0090633	Fievel_Mousekewitz	970.04
an.american.tai_tt0090633	tt0090633	Bridget	239.64
an.american.tai_tt0090633	tt0090633	Tanya_Mousekewitz	150.62
an.american.tai_tt0090633	tt0090633	Tony_Toponi	287.75
an.american.tai_tt0090633	tt0090633	Honest_John	148.15
an.american.tai_tt0090633	tt0090633	Warren_T._Rat	113.58
an.american.tai_tt0090633	tt0090633	Gussie_Mausheimer	170.94
an.american.tai_tt0090633	tt0090633	Moe	14.38
an.american.tai_tt0090633	tt0090633	Tiger	189.16
anastasia_tt0118617	tt0118617	Dowager_Empress_Marie_Feodorovna	197.61
anastasia_tt0118617	tt0118617	Czar_Nicolas_II	50.84
anastasia_tt0118617	tt0118617	Anastasia_(Young)	1382.84
anastasia_tt0118617	tt0118617	Dimitri_(Young)	695.53
anastasia_tt0118617	tt0118617	Revolutionary_Soldier	34.49
anastasia_tt0118617	tt0118617	Sophie	356.81
anastasia_tt0118617	tt0118617	Vladimir	607.98
anastasia_tt0118617	tt0118617	Dimitri	605.48
anastasia_tt0118617	tt0118617	Grigori_Rasputin	347.76
anastasia_tt0118617	tt0118617	Bartok	118.79
anastasia_tt0118617	tt0118617	Phlegmenkoff	55.35
anastasia_tt0118617	tt0118617	Anastasia_Nikolaevna	232.07
angry.birds.mov_tt1985949	tt1985949	Red	838.59
angry.birds.mov_tt1985949	tt1985949	Terence	256.51
angry.birds.mov_tt1985949	tt1985949	Red_(Young)	1008.26
angry.birds.mov_tt1985949	tt1985949	Timothy_the_Birthday_Boy	144.69
angry.birds.mov_tt1985949	tt1985949	Edward_the_Birthday_Dad	151.82
angry.birds.mov_tt1985949	tt1985949	Phillip	222.51
angry.birds.mov_tt1985949	tt1985949	Eva_the_Birthday_Mom	84.50
angry.birds.mov_tt1985949	tt1985949	Helen_the_Lunch_Mom	531.49
angry.birds.mov_tt1985949	tt1985949	Bobby_Bird	399.48
angry.birds.mov_tt1985949	tt1985949	Clayton_the_Waiter_Bird	119.91
angry.birds.mov_tt1985949	tt1985949	Mime	50.43
angry.birds.mov_tt1985949	tt1985949	Stella	319.03
angry.birds.mov_tt1985949	tt1985949	Olive_Blue	121.33
angry.birds.mov_tt1985949	tt1985949	Hatchling_Singers	120.20
angry.birds.mov_tt1985949	tt1985949	Cyrus	51.51
angry.birds.mov_tt1985949	tt1985949	Hug_Trader	63.73
angry.birds.mov_tt1985949	tt1985949	Greg_Blue	73.11
angry.birds.mov_tt1985949	tt1985949	Brad_Bird	69.53
angry.birds.mov_tt1985949	tt1985949	Matilda	401.53
angry.birds.mov_tt1985949	tt1985949	Judge_Peckinpah	188.27
angry.birds.mov_tt1985949	tt1985949	Monica_the_Crossing_Guard	65.44
angry.birds.mov_tt1985949	tt1985949	Day_Care_Teacher	63.65
angry.birds.mov_tt1985949	tt1985949	Early_Bird	36.29
angry.birds.mov_tt1985949	tt1985949	Shirley_the_Old_Lady_Bird	56.81
angry.birds.mov_tt1985949	tt1985949	Yoga_Instructor	26.65
angry.birds.mov_tt1985949	tt1985949	Billy_the_Sign	38.37
angry.birds.mov_tt1985949	tt1985949	Chuck	781.20
angry.birds.mov_tt1985949	tt1985949	Bomb	830.91
angry.birds.mov_tt1985949	tt1985949	Bubbles	55.64
angry.birds.mov_tt1985949	tt1985949	Leonard	449.37
angry.birds.mov_tt1985949	tt1985949	Ross	353.56
angry.birds.mov_tt1985949	tt1985949	Tiny	50.30
angry.birds.mov_tt1985949	tt1985949	Acrobat_Pig_(2)	86.42
angry.birds.mov_tt1985949	tt1985949	Acrobat_Pig_(1)	30.57
angry.birds.mov_tt1985949	tt1985949	Photog	55.89
angry.birds.mov_tt1985949	tt1985949	Mighty_Eagle	199.62
angry.birds.mov_tt1985949	tt1985949	Monty_Pig	57.72
angry.birds.mov_tt1985949	tt1985949	Foreman_Pig	50.30
angry.birds.mov_tt1985949	tt1985949	Earl_Pig	99.97
angry.birds.mov_tt1985949	tt1985949	Chef_Pig	18.10
antz_tt0120587	tt0120587	Z	1454.37
antz_tt0120587	tt0120587	Colonel_Cutter	230.31
antz_tt0120587	tt0120587	Grebs_(Drunk_Scout)	98.43
antz_tt0120587	tt0120587	Barbatus	287.58
antz_tt0120587	tt0120587	Azteca	290.96
antz_tt0120587	tt0120587	General_Mandible	493.91
antz_tt0120587	tt0120587	Princess_Bala	800.30
antz_tt0120587	tt0120587	Foreman	134.22
antz_tt0120587	tt0120587	Queen	150.65
antz_tt0120587	tt0120587	Weaver	336.63
antz_tt0120587	tt0120587	Chip	48.51
antz_tt0120587	tt0120587	Muffy	37.00
antz_tt0120587	tt0120587	Fly	11.51
atlantis.the.lo_tt0230011	tt0230011	Joshua_Sweet	320.57
atlantis.the.lo_tt0230011	tt0230011	Kida_Nedakh	637.93
atlantis.the.lo_tt0230011	tt0230011	Kashekim_Nedakh	137.85
atlantis.the.lo_tt0230011	tt0230011	Queen_of_Atlantis	22.23
atlantis.the.lo_tt0230011	tt0230011	Preston_B._Whitmore	146.65
atlantis.the.lo_tt0230011	tt0230011	Audrey_Ramirez	300.34
atlantis.the.lo_tt0230011	tt0230011	Helga_Sinclair	282.66
atlantis.the.lo_tt0230011	tt0230011	Milo_Thatch	1853.14
atlantis.the.lo_tt0230011	tt0230011	Thaddeus_Thatch	31.45
atlantis.the.lo_tt0230011	tt0230011	Fenton_Q._Harcourt	58.43
atlantis.the.lo_tt0230011	tt0230011	Cookie_(Atlantis:_The_Lost_Empire)	134.68
atlantis.the.lo_tt0230011	tt0230011	Vincenzo_Santorini	321.24
atlantis.the.lo_tt0230011	tt0230011	Lyle_Tiberius_Rourke	520.06
atlantis.the.lo_tt0230011	tt0230011	Wilhelmina_Packard	96.47
atlantis.the.lo_tt0230011	tt0230011	Gaetan_Molière	159.41
bad.guys.2_tt30017619	tt30017619	Billionaire	94.47
bad.guys.2_tt30017619	tt30017619	Ms._Tarantula	358.28
bad.guys.2_tt30017619	tt30017619	Agents	67.78
bad.guys.2_tt30017619	tt30017619	Mr._Snake	539.96
bad.guys.2_tt30017619	tt30017619	Mr._Wolf	1259.68
bad.guys.2_tt30017619	tt30017619	Mr._Pirahna	595.35
bad.guys.2_tt30017619	tt30017619	Mr._Shark	595.51
bad.guys.2_tt30017619	tt30017619	Pigtail_Petrova	158.45
bad.guys.2_tt30017619	tt30017619	Tiffany_Fluffit	70.78
bad.guys.2_tt30017619	tt30017619	Diane_Foxington	319.07
bad.guys.2_tt30017619	tt30017619	Professor_Marmalade	109.28
bad.guys.2_tt30017619	tt30017619	Police_Chief_Misty_Luggins	353.14
bad.guys.2_tt30017619	tt30017619	Bank_Manager	31.53
bad.guys.2_tt30017619	tt30017619	Bride	43.34
bad.guys.2_tt30017619	tt30017619	Character_1	117.20
bad.guys.2_tt30017619	tt30017619	Maureen	20.90
bad.guys.2_tt30017619	tt30017619	Character_2	26.99
bad.guys.2_tt30017619	tt30017619	Doom_/_Susan	182.60
bad.guys.2_tt30017619	tt30017619	Prison_Guard	14.43
bad.guys.2_tt30017619	tt30017619	Kitty_Kat	347.72
bad.guys.2_tt30017619	tt30017619	Aunt_Sharon	24.57
bad.guys.2_tt30017619	tt30017619	Wedding_Head_of_Security	4.67
bad.guys.2_tt30017619	tt30017619	Officiant	5.30
bad.guys_tt8115900	tt8115900	Mr._Wolf	1639.14
bad.guys_tt8115900	tt8115900	Mr._Snake	939.69
bad.guys_tt8115900	tt8115900	Ms._Tarantula	249.50
bad.guys_tt8115900	tt8115900	Mr._Shark	700.66
bad.guys_tt8115900	tt8115900	Mr._Pirahna	549.17
bad.guys_tt8115900	tt8115900	Police_Chief_Misty_Luggins	265.27
bad.guys_tt8115900	tt8115900	Tiffany_Fluffit	111.57
bad.guys_tt8115900	tt8115900	Diane_Foxington	550.43
bad.guys_tt8115900	tt8115900	Professor_Marmalade	446.82
bad.guys_tt8115900	tt8115900	Old_Lady	26.99
bambi_tt0034492	tt0034492	Friend_Owl	225.68
bambi_tt0034492	tt0034492	Thumper_(Young)	120.54
bambi_tt0034492	tt0034492	Bambi_(Young)	809.10
bambi_tt0034492	tt0034492	Thumper_(Teen)	139.64
bambi_tt0034492	tt0034492	Thumper_(Adult)	316.48
bambi_tt0034492	tt0034492	Thumper's_Mother	161.79
bambi_tt0034492	tt0034492	Bambi's_Mother	154.45
bambi_tt0034492	tt0034492	Faline_(Adult)	21.77
bambi_tt0034492	tt0034492	Mrs._Possum	22.15
bambi_tt0034492	tt0034492	Faline_(Young)	140.18
bambi_tt0034492	tt0034492	Bambi_(Teen)	369.91
bambi_tt0034492	tt0034492	Flower_(Young)	69.24
bambi_tt0034492	tt0034492	Flower_(Adult)	37.29
bambi_tt0034492	tt0034492	The_Great_Prince	103.19
bambi_tt0034492	tt0034492	Flower_(Teen)	63.94
barnyard_tt0414853	tt0414853	Farmer	74.37
barnyard_tt0414853	tt0414853	Duke_the_Dog	213.13
barnyard_tt0414853	tt0414853	Root_the_Rooster	72.03
barnyard_tt0414853	tt0414853	Miles_the_Mule	219.89
barnyard_tt0414853	tt0414853	Pig_the_Pig	485.69
barnyard_tt0414853	tt0414853	Ben_the_Cow	348.18
barnyard_tt0414853	tt0414853	Eddy_the_Cow	190.69
barnyard_tt0414853	tt0414853	Bud_the_Cow	131.88
barnyard_tt0414853	tt0414853	Igg_the_Cow	156.16
barnyard_tt0414853	tt0414853	Maddy_the_Chick	101.31
barnyard_tt0414853	tt0414853	Etta_the_Hen	153.78
barnyard_tt0414853	tt0414853	Otis_the_Cow	1374.79
barnyard_tt0414853	tt0414853	Pip_the_Mouse	138.35
barnyard_tt0414853	tt0414853	Peck_the_Rooster	270.77
barnyard_tt0414853	tt0414853	Freddy_the_Ferret	296.13
barnyard_tt0414853	tt0414853	Gopher	74.16
barnyard_tt0414853	tt0414853	Character_1	48.92
barnyard_tt0414853	tt0414853	Bessy_the_Cow	327.24
barnyard_tt0414853	tt0414853	Daisy_the_Cow	374.46
barnyard_tt0414853	tt0414853	Snotty_Boy's_Father	6.92
barnyard_tt0414853	tt0414853	Officer_O'Hanlon	36.41
barnyard_tt0414853	tt0414853	Mrs._Beady	117.87
barnyard_tt0414853	tt0414853	Mr._Beady	46.42
barnyard_tt0414853	tt0414853	Dag_the_Coyote	213.50
barnyard_tt0414853	tt0414853	Snotty_Boy	49.51
barnyard_tt0414853	tt0414853	Snotty_Boy's_Friend_1	9.09
barnyard_tt0414853	tt0414853	Snotty_Boy's_Friend_2	8.13
beauty.and.the._tt0101414	tt0101414	Beast	581.79
beauty.and.the._tt0101414	tt0101414	Belle	1231.52
beauty.and.the._tt0101414	tt0101414	Cogsworth	448.07
beauty.and.the._tt0101414	tt0101414	Gaston's_Cronies	188.40
beauty.and.the._tt0101414	tt0101414	LeFou	343.51
beauty.and.the._tt0101414	tt0101414	The_Bimbettes	77.91
beauty.and.the._tt0101414	tt0101414	The_Bookseller	23.90
beauty.and.the._tt0101414	tt0101414	Maurice	298.88
beauty.and.the._tt0101414	tt0101414	Monsieur_D'Arque	38.62
beauty.and.the._tt0101414	tt0101414	Mrs._Potts	261.09
beauty.and.the._tt0101414	tt0101414	Gaston	538.58
beauty.and.the._tt0101414	tt0101414	Wardrobe	56.68
beauty.and.the._tt0101414	tt0101414	Philippe	98.10
beauty.and.the._tt0101414	tt0101414	Lumiere	358.78
beauty.and.the._tt0101414	tt0101414	Chip_Potts	124.08
beauty.and.the._tt0101414	tt0101414	Fifi	18.77
beauty.and.the._tt0101414	tt0101414	Chef_Bouche	6.59
beavis.and.butt_tt0115641	tt0115641	Principal_McVicker	123.50
beavis.and.butt_tt0115641	tt0115641	Butt-Head	1472.26
beavis.and.butt_tt0115641	tt0115641	Indian_Dignitary	18.27
beavis.and.butt_tt0115641	tt0115641	White_House_Press_Secretary	138.26
beavis.and.butt_tt0115641	tt0115641	French_Dignitary	194.74
beavis.and.butt_tt0115641	tt0115641	President_Clinton	130.59
beavis.and.butt_tt0115641	tt0115641	Announcer_in_Capitol	80.87
beavis.and.butt_tt0115641	tt0115641	Concierge	40.37
beavis.and.butt_tt0115641	tt0115641	FBI_Agent_Hurly	103.44
beavis.and.butt_tt0115641	tt0115641	Martha_the_Old_Lady	338.88
beavis.and.butt_tt0115641	tt0115641	ATF_Agent_Bork	468.89
beavis.and.butt_tt0115641	tt0115641	Tom_Anderson	224.14
beavis.and.butt_tt0115641	tt0115641	Mr._Van_Driessen	97.81
beavis.and.butt_tt0115641	tt0115641	Dallas_Grimes	156.16
beavis.and.butt_tt0115641	tt0115641	Old_Guy	95.51
beavis.and.butt_tt0115641	tt0115641	Muddy_Grimes	235.23
beavis.and.butt_tt0115641	tt0115641	Beavis	1478.64
beavis.and.butt_tt0115641	tt0115641	General_at_Strategic_Air_Command	87.38
beavis.and.butt_tt0115641	tt0115641	ATF_Agent_Flemming	537.66
beavis.and.butt_tt0115641	tt0115641	Tour_Bus_Driver	89.80
beavis.and.butt_tt0115641	tt0115641	Lieutenant_at_Strategic_Air_Command	22.11
bedknobs.and.br_tt0066817	tt0066817	Mrs._Jessica_Hobday	263.60
bedknobs.and.br_tt0066817	tt0066817	Professor_Emelius_Browne	2027.23
bedknobs.and.br_tt0066817	tt0066817	Paul_Rawlins	808.85
bedknobs.and.br_tt0066817	tt0066817	Charlie_Rawlins	1177.05
bedknobs.and.br_tt0066817	tt0066817	Carrie_Rawlins	886.72
